ID CLIENTE,EDAD,GENERACION,GENERO,ESTADO CIVIL,DEPARTAMENTO VIVIENDA,MUNICIPIO VIVIENDA,INGRESOS MENSUALES,PROFESION,DEPARTAMENTO LABORAL,MUNICIPIO LABORAL,TIENE BANCA ELECTRONICA,PRIMERA APERTURA,ULTIMA TRANSACCION CLIENTE
1110212,39,Millenials,Masculino,Soltero,San Marcos,Esquipulas Palo Gordo,10000,Perito  Contador,Quetzaltenango,Quetzaltenango,Si,20120331,20221012
1116497,35,Millenials,Femenino,Casado,Jutiapa,Jalpatagua,4781,Sexto Primaria,Jutiapa,Jalpatagua,Si,20130729,20221229
4254800,31,Millenials,Masculino,Soltero,Guatemala,Villa Canales,4694,Educacion Basica Completa,Guatemala,Guatemala,No,20210910,20220526
4468348,49,Generacion X,Femenino,Casado,Guatemala,Mixco,50000,Ingeneria Industrial,Guatemala,Mixco,Si,20221024,20221229
4191996,44,Generacion X,Femenino,Casado,Guatemala,Villa Nueva,3000,Bachiller En Ciencias Y Letras,Error,Error,Si,20210413,20221229
3841401,37,Millenials,Error,Error,Chimaltenango,Chimaltenango,25586,Error,Guatemala,Guatemala,Si,20051026,20221230
1294601,31,Millenials,Masculino,Soltero,Guatemala,Villa Nueva,3559,Educacion Basica Completa,Guatemala,Guatemala,No,20150917,20221224
4239065,47,Generacion X,Femenino,Soltero,Suchitepequez,Mazatenango,3000,Comerciante,Error,Error,Si,20210728,20220401
3532651,50,Generacion X,Femenino,Soltero,Guatemala,Santa Catarina Pinula,0,Licenciatura En Administracion De Empresas,Error,Error,Si,20070522,20221116
4232737,27,Millenials,Masculino,Soltero,Suchitepequez,San Antonio Suchitepequez,3084,Sexto Primaria,Guatemala,Guatemala,No,20210712,20220917
4208946,24,Generacion Z,Masculino,Soltero,Guatemala,Villa Nueva,596,Bachiller En Ciencias Y Letras,Guatemala,Villa Canales,Si,20210519,20221228
4117066,55,Generacion X,Femenino,Soltero,Guatemala,Fraijanes,0,Maestro De Educacion Pre-primaria,Guatemala,Guatemala,Si,20201006,20221228
3964813,23,Generacion Z,Femenino,Soltero,Escuintla,Puerto San Jose,0,Tercero Basico,Escuintla,Puerto San Jose,No,20190705,20221227
3908596,26,Generacion Z,Femenino,Soltero,Chimaltenango,Patzicia,3062,Perito  En Admon. De Personal,Guatemala,Mixco,Si,20190307,20221219
4324596,42,Generacion X,Masculino,Casado,Guatemala,Guatemala,50000,Mecanico,Escuintla,Palin,Si,20220214,20221230
988769,40,Millenials,Masculino,Soltero,Chimaltenango,Chimaltenango,10000,Mecanico,Chimaltenango,Chimaltenango,Si,20120724,20221230
1487779,36,Millenials,Masculino,Soltero,Guatemala,Mixco,11063,Perito  Contador,Guatemala,Mixco,Si,20111219,20221230
4420852,31,Millenials,Masculino,Soltero,El Progreso,Sanarate,10000,Ingeneria En Sistemas,Guatemala,Guatemala,Si,20220730,20221018
3384211,34,Millenials,Masculino,Soltero,Zacapa,Usumatlan,4898,Tercero Basico,Guatemala,Guatemala,Si,20090404,20220903
4108662,37,Millenials,Femenino,Casado,Alta Verapaz,San Cristobal Verapaz,3673,Tercero Basico,Alta Verapaz,Santa Cruz Verapaz,Si,20070901,20221230
4428233,58,Generacion X,Masculino,Soltero,Guatemala,San Jose Pinula,33964,Medico,Guatemala,Guatemala,Si,20010312,20221230
3512010,69,Baby Boomers,Masculino,Casado,Guatemala,Guatemala,32898,Perito  Contador,Guatemala,Villa Nueva,Si,20080305,20221230
4205145,40,Millenials,Masculino,Casado,Guatemala,Villa Nueva,10819,Ingeneria Industrial,Guatemala,San Jose Pinula,Si,20210927,20221230
3031037,52,Generacion X,Femenino,Error,Zacapa,Zacapa,5047,Error,Error,Error,No,20020402,20221229
1750995,38,Millenials,Femenino,Soltero,Santa Rosa,Santa Cruz Naranjo,7437,Maestro De Educacion Pre-primaria,Santa Rosa,Cuilapa,No,20140602,20221225
3510389,43,Generacion X,Masculino,Casado,Guatemala,Guatemala,37154,Licenciatura En Mercadeo,Guatemala,Mixco,Si,19990908,20221229
3994852,32,Millenials,Masculino,Casado,Alta Verapaz,Coban,4483,Bachiller En Ciencias Y Letras,Alta Verapaz,Santa Cruz Verapaz,Si,20190915,20221229
4133681,23,Generacion Z,Masculino,Soltero,Suchitepequez,Patulul,3122,Tercero Basico,Escuintla,Tiquisate,Si,20201130,20221226
4272632,46,Generacion X,Masculino,Soltero,Guatemala,San Juan Sacatepequez,10000,Educacion Basica Completa,Error,Error,No,20211014,20221201
3984083,24,Generacion Z,Femenino,Soltero,Zacapa,Zacapa,10000,Estudiante,Izabal,Puerto Barrios,Si,20190812,20221229
1879701,25,Generacion Z,Masculino,Soltero,Escuintla,Tiquisate,4783,Sexto Primaria,Escuintla,Tiquisate,No,20140218,20221229
4491990,26,Generacion Z,Masculino,Soltero,Guatemala,Guatemala,10000,Medico,Guatemala,Guatemala,Si,20221206,0
2646115,31,Millenials,Masculino,Soltero,Guatemala,San Miguel Petapa,10000,Perito  Contador,Error,Error,Si,20130524,20221230
4464533,20,Generacion Z,Femenino,Soltero,Santa Rosa,Cuilapa,2692,Perito  Contador,Guatemala,Fraijanes,Si,20221017,20221230
4277442,22,Generacion Z,Masculino,Soltero,Guatemala,Amatitlan,3745,Bachiller En Computacion,Guatemala,Guatemala,Si,20050408,20221230
3871071,24,Generacion Z,Masculino,Soltero,San Marcos,Ocos,3795,Agricultor,San Marcos,Tecun Uman,No,20190114,20221230
4003378,30,Millenials,Masculino,Soltero,Suchitepequez,Rio Bravo,4752,Sexto Primaria,Escuintla,Tiquisate,No,20100610,20221225
780481,47,Generacion X,Masculino,Union,Guatemala,Amatitlan,4385,Estudiante,Guatemala,Guatemala,Si,20110209,20221222
3549916,24,Generacion Z,Masculino,Soltero,Suchitepequez,San Jose El Idolo,3406,Agricultor,Escuintla,Tiquisate,No,20180413,20221229
1033823,42,Generacion X,Masculino,Casado,Jutiapa,Asuncion Mita,0,Sexto Primaria,Error,Error,No,20121012,20221229
1268916,33,Millenials,Masculino,Soltero,Guatemala,Guatemala,34924,Tecnico En Admo. De Personal,Guatemala,Guatemala,Si,20150507,20221230
1512099,50,Generacion X,Femenino,Casado,Huehuetenango,Huehuetenango,0,Comerciante,Error,Error,No,20161003,20221220
2735825,24,Generacion Z,Masculino,Soltero,Escuintla,Tiquisate,2581,Sexto Primaria,Error,Error,No,20170417,20221228
4387444,42,Generacion X,Masculino,Soltero,Guatemala,Guatemala,2610,Sexto Primaria,Guatemala,Guatemala,No,20070817,20221219
4097478,22,Generacion Z,Masculino,Soltero,Guatemala,Villa Canales,0,Sexto Primaria,Guatemala,Villa Canales,No,20200716,20220928
17089,45,Generacion X,Masculino,Casado,Retalhuleu,Nuevo San Carlos,5148,Educacion Basica Completa,Retalhuleu,Retalhuleu,No,20040819,20221230
3981586,40,Millenials,Femenino,Soltero,Guatemala,Guatemala,0,Perito  Contador,Guatemala,Guatemala,Si,20090424,20210308
1499346,53,Generacion X,Femenino,Soltero,Guatemala,Santa Catarina Pinula,10000,Licenciatura En Administracion De Empresas,Guatemala,Guatemala,Si,20161201,20221228
1399140,19,Generacion Z,Femenino,Soltero,Guatemala,Santa Catarina Pinula,1533,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20160328,20221230
3619023,29,Millenials,Masculino,Soltero,Jalapa,Monjas,3000,Agricultor,Error,Error,Si,20110810,20221228
3634787,42,Generacion X,Femenino,Casado,Guatemala,Mixco,3767,Secretaria  Comercial,Guatemala,Guatemala,Si,20180730,20220927
337680,34,Millenials,Masculino,Soltero,Guatemala,Guatemala,36745,Educacion Basica Completa,Guatemala,Mixco,Si,20070812,20221230
4328153,32,Millenials,Masculino,Soltero,Totonicapan,Totonicapan,12326,Licenciatura En Derecho,Guatemala,Guatemala,Si,20220222,20221230
4472884,32,Millenials,Masculino,Soltero,Guatemala,Guatemala,10000,Estudiante,Guatemala,Guatemala,Si,20190909,20221228
1059782,34,Millenials,Masculino,Soltero,Chiquimula,Ipala,11176,Sexto Primaria,Error,Error,Si,20120703,20221230
4201370,46,Generacion X,Femenino,Soltero,Guatemala,Chinautla,3417,Estudiante,Guatemala,Villa Nueva,No,20210506,20221230
1698773,48,Generacion X,Masculino,Soltero,Guatemala,Guatemala,2951,Perito  Contador,Guatemala,Guatemala,Si,20121208,20221230
4342192,52,Generacion X,Masculino,Casado,Escuintla,Puerto San Jose,3000,Tercero Basico,Error,Error,No,19981216,20220821
3295249,35,Millenials,Masculino,Soltero,Escuintla,Escuintla,10000,Mecanico,Escuintla,Escuintla,No,20150901,20210814
4006559,41,Millenials,Femenino,Soltero,Suchitepequez,Mazatenango,1942,Maestro De Educacion Primaria,Guatemala,Guatemala,No,20191025,20221230
4482524,37,Millenials,Femenino,Soltero,Guatemala,Guatemala,3872,Bachiller En Computacion,Guatemala,Guatemala,No,20110408,20221230
1901922,55,Generacion X,Masculino,Soltero,Guatemala,San Miguel Petapa,3309,Bachiller En Ciencias Y Letras,Error,Error,No,20141026,20221217
315633,36,Millenials,Masculino,Soltero,Guatemala,Guatemala,4716,Estudiante,Guatemala,Guatemala,Si,20070102,20221230
4194126,30,Millenials,Femenino,Soltero,Guatemala,Guatemala,10000,Medico,Guatemala,Guatemala,Si,20210420,20221229
1382785,37,Millenials,Masculino,Soltero,Guatemala,Guatemala,4077,Educacion Basica Completa,Guatemala,Guatemala,No,20160603,20221229
4018375,53,Generacion X,Masculino,Casado,Quiche,Chichicastenango,50000,Bachiller En Ciencias Y Letras,Error,Error,No,20191107,20221229
4311332,20,Generacion Z,Masculino,Soltero,Guatemala,Guatemala,2440,Perito  En Administracion De Empresas,Guatemala,Guatemala,Si,20220119,20220402
3608705,25,Generacion Z,Masculino,Soltero,Zacapa,Zacapa,0,Estudiante,Error,Error,Si,20180626,20211025
1632085,50,Generacion X,Femenino,Casado,Guatemala,Villa Nueva,10000,Bachiller En Computacion,Error,Error,Si,20120711,20221230
3280774,33,Millenials,Masculino,Soltero,Guatemala,Villa Canales,0,Sexto Primaria,Guatemala,Mixco,No,20170919,20221227
4030214,37,Millenials,Masculino,Casado,Chimaltenango,Tecpan,0,Comerciante,Error,Error,No,20200121,20221228
4471790,19,Generacion Z,Masculino,Soltero,Guatemala,Amatitlan,2605,Bachiller En Computacion,Escuintla,Palin,Si,20221030,20221226
4254588,27,Millenials,Masculino,Soltero,Sacatepequez,Santa Maria De Jesus,3000,Agricultor,Sacatepequez,Antigua Sacatepequez,Si,20210910,20220107
4113972,28,Millenials,Masculino,Soltero,Guatemala,Villa Canales,0,Bachiller En Computacion,Guatemala,Villa Canales,Si,20200924,20221118
3236006,33,Millenials,Femenino,Soltero,Guatemala,Villa Canales,11076,Secretaria Bilingue,Guatemala,Guatemala,Si,20100428,20221230
4167156,26,Generacion Z,Femenino,Soltero,Quetzaltenango,Quetzaltenango,0,Dependiente De Mostrador,Quetzaltenango,La Esperanza,No,20210219,20210914
1249270,34,Millenials,Femenino,Soltero,Escuintla,La Gomera,2355,Sexto Primaria,Escuintla,La Gomera,No,20151111,20221230
4195410,26,Generacion Z,Masculino,Soltero,San Marcos,Pajapita,4741,Agricultor,San Marcos,Ocos,Si,20181217,20221228
4327475,23,Generacion Z,Masculino,Soltero,Guatemala,Palencia,3335,Secretaria Bilingue,Guatemala,Palencia,Si,20220220,20221230
4331910,46,Generacion X,Masculino,Soltero,El Peten,San Benito,10000,Educacion Primaria Completa,El Peten,San Benito,Si,20220302,20221230
4401131,39,Millenials,Masculino,Casado,Sacatepequez,Sumpango,3804,Mecanico,Guatemala,Guatemala,Si,20070404,20221230
1546986,45,Generacion X,Femenino,Casado,Guatemala,Villa Canales,3821,Educacion Basica Completa,Guatemala,Villa Canales,Si,20020124,20221229
1373763,30,Millenials,Masculino,Soltero,Guatemala,Villa Nueva,4237,Ninguna,Guatemala,San Jose Pinula,Si,20151228,20221105
1309203,2024,No Aplica,Femenino,Casado,Guatemala,Guatemala,50000,Educacion Basica Completa,Guatemala,Guatemala,Si,20070816,20221230
3156773,36,Millenials,Femenino,Soltero,Guatemala,San Miguel Petapa,10000,Bachiller En Computacion,Error,Error,Si,20150410,20220826
245659,48,Generacion X,Masculino,Soltero,Guatemala,Guatemala,3065,Perito  Contador,Error,Error,Si,20060816,20221223
2624640,26,Generacion Z,Femenino,Soltero,Guatemala,Guatemala,1830,Maestro De Educacion Primaria,Guatemala,Guatemala,Si,20170402,20221230
25906,70,Baby Boomers,Masculino,Casado,Guatemala,San Miguel Petapa,10000,Maestro De Educacion Primaria,Guatemala,Guatemala,Si,20040830,20220725
4103335,31,Millenials,Masculino,Soltero,Guatemala,Guatemala,0,Bachiller En Computacion,Guatemala,Guatemala,Si,20200810,20221223
4335719,29,Millenials,Femenino,Soltero,Chimaltenango,Patzicia,4678,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20220309,20220824
1377783,28,Millenials,Masculino,Soltero,Guatemala,Mixco,4115,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20160419,20221219
1553828,31,Millenials,Masculino,Casado,Guatemala,Guatemala,10000,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20160826,20221201
4046306,40,Millenials,Masculino,Soltero,Guatemala,Guatemala,10000,Tecnico En Electronica,Guatemala,Guatemala,Si,20091122,20221228
1234053,52,Generacion X,Femenino,Casado,Guatemala,San Jose Pinula,50000,Maestro De Educacion Primaria,Error,Error,Si,19980303,20221228
1162332,38,Millenials,Femenino,Soltero,Guatemala,Guatemala,7901,Secretaria Bilingue,Error,Error,Si,20050610,20221230
4477359,18,Generacion Z,Masculino,Soltero,Guatemala,Villa Nueva,2194,Estudiante,Guatemala,Guatemala,No,20221110,20221230
4067995,50,Generacion X,Masculino,Casado,Escuintla,Nueva Concepcion,65745,Perito  En Administracion De Empresas,Error,Error,Si,20050228,20221230
4303007,22,Generacion Z,Masculino,Soltero,Santa Rosa,Santa Rosa De Lima,50000,Mecanico,Error,Error,Si,20211228,20221230
1458054,38,Millenials,Masculino,Soltero,Guatemala,Guatemala,0,Perito  Contador,Guatemala,Mixco,Si,20160624,20211217
2755277,38,Millenials,Masculino,Soltero,Baja Verapaz,Rabinal,0,Mecanico,Error,Error,Si,20170602,20221223
1096317,53,Generacion X,Masculino,Soltero,Jutiapa,Asuncion Mita,6713,Sexto Primaria,Jutiapa,Asuncion Mita,No,20120607,20221230
4391835,44,Generacion X,Femenino,Casado,Guatemala,Amatitlan,2839,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20220608,20221229
4390623,21,Generacion Z,Masculino,Soltero,Guatemala,Villa Canales,3458,Bachiller En Ciencias Y Letras,Escuintla,Palin,Si,20220606,20221230
4220684,28,Millenials,Femenino,Soltero,Guatemala,Guatemala,1731,Bachiller En Computacion,Guatemala,Guatemala,Si,20210616,20220502
4136098,27,Millenials,Femenino,Soltero,Guatemala,Villa Nueva,4687,Perito  Contador,Guatemala,Guatemala,Si,20201209,20221228
4284588,23,Generacion Z,Masculino,Soltero,Guatemala,Guatemala,3000,Bachiller En Electronica,Guatemala,Guatemala,No,20211111,20211219
1362830,27,Millenials,Masculino,Soltero,Totonicapan,San Andres Xecul,5185,Estudiante,Quetzaltenango,Quetzaltenango,Si,20160524,20221224
4225243,24,Generacion Z,Femenino,Soltero,Guatemala,Mixco,3931,Sexto Primaria,Guatemala,Mixco,No,20210624,20221230
4331595,23,Generacion Z,Masculino,Soltero,Chimaltenango,Chimaltenango,10000,Perito  Contador,Error,Error,Si,20220301,20220920
4314860,29,Millenials,Femenino,Casado,Escuintla,La Gomera,10000,Sexto Primaria,Error,Error,No,20220125,20220504
4324920,20,Generacion Z,Masculino,Soltero,Escuintla,Escuintla,4961,Perito  Electrisista,Escuintla,Escuintla,Si,20220214,20221230
1707236,37,Millenials,Masculino,Soltero,Jutiapa,El Progreso,0,Sexto Primaria,Error,Error,No,20130903,20221211
2171799,40,Millenials,Masculino,Casado,Zacapa,Zacapa,2250,Maestro De Educacion Fisica,Zacapa,Zacapa,No,20020629,20221229
4133063,24,Generacion Z,Femenino,Soltero,Guatemala,San Miguel Petapa,9013,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20201127,20221230
1561442,59,Baby Boomers,Femenino,Soltero,Quetzaltenango,Quetzaltenango,50000,Bachiller En Ciencias Y Letras,Quetzaltenango,Quetzaltenango,Si,20160901,20221206
4394601,42,Generacion X,Masculino,Soltero,Guatemala,Guatemala,2834,Educacion Basica Completa,Guatemala,Guatemala,No,20040220,20221230
4178030,26,Generacion Z,Masculino,Soltero,Guatemala,Guatemala,3000,Educacion Primaria Completa,Error,Error,Si,20210315,20220715
1566649,41,Millenials,Femenino,Soltero,Guatemala,Guatemala,3779,Estudiante,Guatemala,Guatemala,Si,20141006,20221221
4111286,25,Generacion Z,Masculino,Soltero,Escuintla,Puerto San Jose,0,Perito  En Administracion De Empresas,Error,Error,Si,20200912,20220108
5756,51,Generacion X,Femenino,Casado,Guatemala,Fraijanes,59474,Licenciatura En Administracion Publica,Guatemala,Guatemala,Si,19930624,20221227
4107324,46,Generacion X,Masculino,Soltero,Guatemala,San Juan Sacatepequez,3377,Asesor De Ventas,Guatemala,Guatemala,Si,20071019,20221229
4030634,35,Millenials,Femenino,Soltero,Guatemala,Mixco,0,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,No,20200122,20200418
3681802,32,Millenials,Femenino,Soltero,Guatemala,San Juan Sacatepequez,9630,Estudiante,Guatemala,Guatemala,Si,20180802,20221230
4324994,28,Millenials,Masculino,Soltero,Sacatepequez,San Lucas Sacatepequez,6839,Ingeneria Mecanica,Guatemala,Guatemala,Si,20220215,20221229
3397653,26,Generacion Z,Masculino,Soltero,Baja Verapaz,Salama,10000,Perito  En Administracion De Empresas,Guatemala,Guatemala,Si,20171103,20220902
937548,43,Generacion X,Femenino,Soltero,El Peten,Poptun,0,Educacion Basica Completa,Error,Error,No,20000112,20221224
4416781,22,Generacion Z,Femenino,Soltero,Guatemala,Mixco,3134,Bachiller En Computacion,Guatemala,Guatemala,Si,20220722,20221216
4441348,23,Generacion Z,Masculino,Soltero,Suchitepequez,San Francisco Zapotitlan,3088,Perito  Contador,Guatemala,Guatemala,No,20220903,20221217
1678522,31,Millenials,Masculino,Soltero,Guatemala,Guatemala,5537,Educacion Basica Completa,Guatemala,Guatemala,No,20140616,20220602
2764872,38,Millenials,Masculino,Casado,Guatemala,Guatemala,21216,Ingeneria En Sistemas,Guatemala,Guatemala,Si,20170427,20221228
4277441,25,Generacion Z,Femenino,Soltero,San Marcos,San Cristobal Cucho,463,Tercero Basico,Error,Error,No,20211026,20220407
567962,45,Generacion X,Masculino,Soltero,Guatemala,Villa Canales,3020,Tercero Basico,Error,Error,No,20020123,20221230
1134369,40,Millenials,Masculino,Soltero,Guatemala,Guatemala,0,Educacion Basica Completa,Guatemala,Guatemala,Si,20130504,20221227
4191344,26,Generacion Z,Masculino,Soltero,Quetzaltenango,Quetzaltenango,1101,Maestro De Educacion Primaria,Guatemala,Guatemala,Si,20210412,20221223
3073365,33,Millenials,Femenino,Casado,El Peten,Flores,0,Perito  Contador,Error,Error,Si,20100213,20221229
1238566,43,Generacion X,Masculino,Soltero,Escuintla,La Gomera,2206,Sexto Primaria,Escuintla,La Gomera,No,20150603,20221230
1826362,32,Millenials,Masculino,Soltero,El Progreso,El Jicaro,6584,Sexto Primaria,El Progreso,San Agustin Acasaguastlan,Si,20141124,20221230
2764271,28,Millenials,Masculino,Soltero,Jalapa,Jalapa,2591,Sexto Primaria,Jalapa,Jalapa,No,20170629,20221230
2766071,28,Millenials,Femenino,Soltero,Guatemala,Guatemala,5616,Educacion Basica Completa,Guatemala,Guatemala,Si,20170622,20221227
4317750,35,Millenials,Masculino,Casado,Izabal,Puerto Barrios,10000,Perito  En Administracion De Empresas,Izabal,Puerto Barrios,No,20220131,20220922
4296084,48,Generacion X,Femenino,Casado,Guatemala,Villa Nueva,3000,Secretaria Bilingue,Guatemala,Villa Nueva,Si,20211209,20221230
4230302,66,Baby Boomers,Masculino,Casado,Escuintla,Palin,3000,Perito  Contador,Error,Error,No,20210706,20221230
1383341,64,Baby Boomers,Femenino,Casado,Guatemala,Guatemala,0,Licenciatura En Psicologia Clinica,Guatemala,Mixco,Si,19951206,20221214
4346326,26,Generacion Z,Femenino,Soltero,Guatemala,San Juan Sacatepequez,960,Perito  Contador,Guatemala,Guatemala,Si,20220402,20221010
4450077,21,Generacion Z,Masculino,Soltero,Suchitepequez,San Lorenzo,3095,Tercero Basico,Guatemala,Fraijanes,Si,20220921,20221229
4196944,26,Generacion Z,Masculino,Soltero,Sacatepequez,Jocotenango,3000,Estudiante,Sacatepequez,Antigua Sacatepequez,Si,20210426,20210722
1378420,56,Generacion X,Femenino,Soltero,Guatemala,Guatemala,8109,Licenciatura En Administracion De Empresas,Guatemala,Guatemala,Si,19961128,20221230
4026404,45,Generacion X,Masculino,Soltero,Guatemala,Chinautla,4617,Educacion Basica Completa,Guatemala,Guatemala,Si,20200109,20221230
4449386,21,Generacion Z,Masculino,Soltero,Sacatepequez,San Antonio Aguas Calientes,4355,Perito  En Administracion De Empresas,Sacatepequez,Antigua Sacatepequez,Si,20220919,20221228
4479494,50,Generacion X,Femenino,Soltero,Alta Verapaz,Fray Bartolome De Las Casas,10000,Ama De Casa,Error,Error,Si,20221122,20221219
2788236,47,Generacion X,Masculino,Error,Guatemala,Guatemala,0,Error,Error,Error,No,20110126,20221230
